id_atleta,nombre,fecha_nacimiento,participaciones,gold,silver,bronze,total_medallas,estado,motivo,fuente_oficial
31,André Prévost,1875-02-28,5,0,0,1,1,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
37,Pierre Verdé-Delisle,1877-05-16,4,0,0,0,0,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
38,Helen Aitchison,1881-12-06,4,0,2,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
39,Geraldine Beamish,1883-06-23,6,0,2,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
40,Dora Boothby,1881-08-02,4,0,2,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
44,Evelyn Colyer,1902-08-16,2,0,0,2,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
45,Charlotte Cooper,1870-09-22,7,4,0,0,4,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
46,Phyllis Covell,1895-05-22,6,0,2,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
47,Gladys Eastlake-Smith,1883-08-14,2,2,0,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
51,Alice Greene,1879-10-15,4,0,2,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
52,Edith Hannam,1878-11-28,4,4,0,0,4,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
53,Dorothy Holman,1883-07-18,6,0,4,0,4,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
57,Dorothy Lambert Chambers,1878-09-03,3,2,0,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
59,Kitty McKane,1896-05-07,12,2,4,4,10,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
60,Winifred McNair,1877-08-09,6,2,0,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
64,Mabel Parton,1881-07-22,4,0,0,2,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
68,Dorothy Shepherd-Barron,1897-11-24,4,0,0,2,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
71,Ruth Winch,1870-08-25,2,0,0,2,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
73,Joanne Wright-Goode,1972-11-17,8,0,0,2,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
75,Simon Archer,1973-06-27,9,0,0,2,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
76,Roper Barrett,1873-11-24,11,2,2,0,4,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
78,Alfred Beamish,1879-08-06,10,0,0,2,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
79,John Pius Boland,1870-09-16,4,4,0,0,4,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
80,Neil Broad,1966-11-20,2,0,2,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
81,George Caridia,1869-02-20,10,0,4,0,4,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
83,Clement Cazalet,1869-07-16,2,0,0,2,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
87,Charles Dixon,1873-02-07,10,2,2,4,8,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
88,Laurie Doherty,1875-10-08,10,4,0,2,6,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
89,Reggie Doherty,1872-10-14,11,6,0,2,8,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
91,Wilberforce Eaves,1867-12-10,7,0,0,2,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
97,Arthur Wentworth Gore,1868-01-02,6,2,0,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
99,Tim Henman,1974-09-06,8,0,2,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
100,George Hillyard,1864-02-06,5,2,0,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
106,Harold Mahony,1867-02-13,8,0,4,2,6,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
109,Arthur Norris,,7,0,0,4,4,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
110,James Parke,1881-07-26,4,0,2,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
113,Josiah Ritchie,1870-10-18,8,2,2,2,6,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
116,George Simond,1867-01-23,2,0,2,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
118,Noel Turnbull,1890-12-20,6,2,0,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
119,Archibald Warden,1869-05-11,6,0,0,1,1,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
122,Max Woosnam,1892-09-06,10,2,2,0,4,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
124,Steffi Graf,1969-06-14,9,2,2,2,6,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
127,Claudia Kohde-Kilsch,1963-12-11,4,0,0,2,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
128,Dora Köring,1880-07-11,2,1,1,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
138,Boris Becker,1967-11-22,4,2,0,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
140,Steffen Fetzner,1968-08-17,8,0,2,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
143,Otto Froitzheim,1884-04-24,6,0,2,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
144,Marc-Kevin Goellner,1970-09-22,4,0,0,2,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
150,Oskar Kreuzer,1887-06-14,8,0,0,2,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
154,David Prinosil,1973-03-09,8,0,0,2,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
157,Jörg Roßkopf,1969-05-22,10,0,1,1,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
158,Heinrich Schomburgk,1885-06-23,10,2,0,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
161,Michael Stich,1968-10-18,4,2,0,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
162,Fritz Traun,1876-03-29,14,2,0,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
178,Demetrius Casdagli,1872-10-10,7,0,4,0,4,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
181,Konstantinos Paspatis,1878-06-05,4,0,0,2,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
182,Dimitrios Petrokokkinos,1878-04-17,4,0,2,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
222,Dezső Lauber,1879-05-23,3,0,1,0,1,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
226,Momcsilló Tapavicza,1872-10-14,9,0,0,1,1,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
243,Susy Susanti,1971-02-11,2,1,0,1,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
247,Minarti Timur,1968-03-24,4,0,2,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
248,Mia Audina,1979-08-22,8,0,4,0,4,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
250,Antonius Ariantho,1971-10-03,3,0,0,2,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
251,Rudy Gunawan,1966-12-31,4,0,2,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
252,Eddy Hartono,1964-07-19,2,0,2,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
254,Tri Kusharyanto,1974-01-18,3,0,1,0,1,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
255,Alan Budikusuma,1968-03-29,4,2,0,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
256,Denny Kantono,1970-01-12,2,0,0,2,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
257,Flandy Limpele,1974-02-09,8,0,0,2,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
258,Rexy Mainaky,1968-03-09,6,2,0,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
260,Ricky Subagja,1971-01-27,6,2,0,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
264,Hermawan Susanto,1967-09-24,2,0,0,2,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
268,Ardy Wiranata,1970-02-10,2,0,2,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
277,Chetan Baboor,1974-04-22,9,0,1,0,1,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
287,Leander Paes,1973-06-17,22,0,0,2,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
300,Simon Fairweather,1969-10-09,20,2,0,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
313,Alphonse Allaert,1872-10-27,4,2,1,0,3,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
316,Edmond Cloetens,,5,3,0,0,3,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
319,Victor De Knibber,1875-01-23,3,2,1,0,3,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
321,Jérôme De Mayer,1875-07-21,3,2,1,0,3,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
322,Louis Delcon,,3,2,1,0,3,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
323,"Druart, Jr.",,2,0,1,1,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
324,Louis Fierens,1875-10-14,3,2,1,0,3,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
325,Firmin Flamand,,5,2,0,1,3,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
326,Emmanuel Foulon,1871-12-29,2,2,0,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
327,Joseph Hermans,,5,2,0,1,3,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
329,Louis Van Beeck,,3,2,1,0,3,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
330,Louis Van De Perck,1889-10-14,6,2,4,0,6,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
331,Auguste Van De Verre,,6,2,0,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
333,Hubert Van Innis,1866-02-24,19,10,7,0,17,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
334,Edmond Van Moer,,6,4,0,0,4,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
335,Pierre Van Tilt,,3,2,1,0,3,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
355,Jorge Azevedo,1950-05-10,3,1,0,0,1,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
382,He Ying,1977-04-17,12,0,4,0,4,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
383,Li Lingjuan,1966-04-10,2,0,2,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
384,Ma Xiangjun,1964-10-30,8,0,2,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
386,Wang Hong,1965-05-22,4,0,2,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
388,Wang Xiaozhu,1973-05-15,8,0,2,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
413,Herluf Andersen,1931-12-25,3,1,0,0,1,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
424,Juan Carlos Holgado,1968-04-16,8,2,0,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
426,Alfonso Menéndez,1966-05-31,2,1,0,0,1,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
431,Antonio Vázquez,1961-01-26,6,1,0,0,1,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
435,Päivi Meriluoto-Aaltonen,1952-12-12,4,0,0,1,1,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
438,Ismo Falck,1966-08-22,8,0,2,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
440,Jari Lipponen,1972-10-17,10,0,2,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
442,Kyösti Laasonen,1945-09-27,4,0,0,1,1,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
443,Tomi Poikolainen,1961-12-27,16,2,2,0,4,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
459,Julien Brulé,1875-04-30,5,1,3,1,5,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
460,Gustave Cabaret,1866-11-01,4,0,0,2,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
467,Léon Epin,1858-10-30,3,0,2,1,3,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
468,Pascal Fauvel,1882-04-08,3,0,2,1,3,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
470,Émile Fisseux,1868-02-15,2,0,0,1,1,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
471,Sébastien Flûte,1972-03-25,6,1,0,0,1,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
474,Louis Glineur,1849-12-10,2,0,0,2,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
475,Eugène Grisot,1866-12-19,5,1,2,1,4,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
476,Émile Grumiaux,1861-06-11,1,1,0,0,1,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
478,Henri Helle,1873-09-04,4,0,2,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
479,Henri Hérouin,1876-02-19,3,2,0,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
482,Lecomte,,3,0,0,0,0,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
484,Paul Leroy,1884-01-13,3,0,2,1,3,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
487,Arthur Mabillon,1888-10-13,3,0,2,1,3,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
488,Émile Mercier,,1,0,0,1,1,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
489,Eugène Mougin,1852-11-17,1,1,0,0,1,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
490,Frédéric Petit,1857-05-06,2,0,0,2,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
492,Léonce Quentin,1880-02-16,4,0,3,1,4,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
494,Eugène Richez,1864-08-05,5,0,2,1,3,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
496,Auguste Serrurier,1857-03-25,4,0,4,0,4,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
498,Victor Thibault,1867-03-08,4,0,4,0,4,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
502,Louis Vernet,1870-05-05,4,0,2,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
503,Khatuna Kvrivishvili-Lorig,1974-01-01,16,0,0,2,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
509,Barbara Mensing,1960-09-23,8,0,2,2,4,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
512,Cornelia Pfohl,1971-02-23,16,0,2,2,4,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
526,Sandra Wagner-Sachse,1969-09-09,8,0,2,2,4,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
535,Lottie Dod,1871-09-24,2,0,2,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
543,Beatrice Hill-Lowe,1868-01-26,2,0,0,2,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
548,Sybil Newall,1854-10-17,2,2,0,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
562,Hilda Williams,1876-01-01,3,0,0,1,1,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
563,Alison Williamson,1971-11-03,20,0,0,2,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
571,Reginald Brooks-King,1861-08-27,2,0,2,0,2,REVIEW_IDENTITY,Included because athlete has a medal or a top-three result; no claim of individual external verification for every profile.,IOC/Olympic World Library where specified
