id_evento,id_disciplina,deporte,disciplina,nombre_evento,clave_semantica,estado,motivo,fuente_oficial
21,96,Tennis,Tennis,"Doubles, Covered Courts, Men (Olympic)","Tennis|Tennis|Doubles, Covered Courts, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
22,96,Tennis,Tennis,Polo,Tennis|Tennis|Polo,REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
23,96,Tennis,Tennis,"Polo, Men (Olympic (non-medal))","Tennis|Tennis|Polo, Men (Olympic (non-medal))",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
24,12,Badminton,Badminton,"Singles, Men (Olympic)","Badminton|Badminton|Singles, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
25,96,Tennis,Tennis,"Singles, Covered Courts, Women (Olympic)","Tennis|Tennis|Singles, Covered Courts, Women (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
26,96,Tennis,Tennis,"Singles, Women (Olympic)","Tennis|Tennis|Singles, Women (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
27,96,Tennis,Tennis,"Doubles, Women (Olympic)","Tennis|Tennis|Doubles, Women (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
28,12,Badminton,Badminton,"Doubles, Women (Olympic)","Badminton|Badminton|Doubles, Women (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
29,12,Badminton,Badminton,"Doubles, Mixed (Olympic)","Badminton|Badminton|Doubles, Mixed (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
30,96,Tennis,Tennis,"Singles, Handicap, Women (Olympic (non-medal))","Tennis|Tennis|Singles, Handicap, Women (Olympic (non-medal))",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
31,94,Table Tennis,Table Tennis,"Singles, Women (Olympic)","Table Tennis|Table Tennis|Singles, Women (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
32,94,Table Tennis,Table Tennis,"Doubles, Women (Olympic)","Table Tennis|Table Tennis|Doubles, Women (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
33,12,Badminton,Badminton,"Singles, Women (Olympic)","Badminton|Badminton|Singles, Women (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
34,12,Badminton,Badminton,"Doubles, Men (Olympic)","Badminton|Badminton|Doubles, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
35,12,Badminton,Badminton,"Singles, Men (Olympic (non-medal))","Badminton|Badminton|Singles, Men (Olympic (non-medal))",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
36,96,Tennis,Tennis,"Singles, Women (Olympic (non-medal))","Tennis|Tennis|Singles, Women (Olympic (non-medal))",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
37,94,Table Tennis,Table Tennis,"Team, Women (Olympic)","Table Tennis|Table Tennis|Team, Women (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
38,96,Tennis,Tennis,"Doubles, Men (Olympic (non-medal))","Tennis|Tennis|Doubles, Men (Olympic (non-medal))",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
39,49,Hockey,Hockey,"Hockey, Men (Olympic)","Hockey|Hockey|Hockey, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
40,49,Hockey,Hockey,Tennis,Hockey|Hockey|Tennis,REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
41,49,Hockey,Hockey,"Singles, Men (Olympic)","Hockey|Hockey|Singles, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
42,49,Hockey,Hockey,"Doubles, Men (Olympic)","Hockey|Hockey|Doubles, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
43,10,Athletics,Athletics,"100 metres, Men (Olympic)","Athletics|Athletics|100 metres, Men (Olympic)",VERIFIED_EVENT,Priority event used in the mandatory historical checks.,IOC Olympic results/programmes
44,10,Athletics,Athletics,"400 metres, Men (Olympic)","Athletics|Athletics|400 metres, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
45,10,Athletics,Athletics,"800 metres, Men (Olympic)","Athletics|Athletics|800 metres, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
46,10,Athletics,Athletics,"110 metres Hurdles, Men (Olympic)","Athletics|Athletics|110 metres Hurdles, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
47,10,Athletics,Athletics,"High Jump, Men (Olympic)","Athletics|Athletics|High Jump, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
48,10,Athletics,Athletics,"Pole Vault, Men (Olympic)","Athletics|Athletics|Pole Vault, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
49,10,Athletics,Athletics,"Long Jump, Men (Olympic)","Athletics|Athletics|Long Jump, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
50,10,Athletics,Athletics,"Triple Jump, Men (Olympic)","Athletics|Athletics|Triple Jump, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
51,10,Athletics,Athletics,Tennis,Athletics|Athletics|Tennis,REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
52,10,Athletics,Athletics,"Singles, Men (Olympic)","Athletics|Athletics|Singles, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
53,10,Athletics,Athletics,"Doubles, Men (Olympic)","Athletics|Athletics|Doubles, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
54,94,Table Tennis,Table Tennis,"Team, Men (Olympic)","Table Tennis|Table Tennis|Team, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
55,96,Tennis,Tennis,Swimming (Aquatics),Tennis|Tennis|Swimming (Aquatics),REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
56,96,Tennis,Tennis,"100 metres Freestyle, Men (Olympic)","Tennis|Tennis|100 metres Freestyle, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
57,96,Tennis,Tennis,"500 metres Freestyle, Men (Olympic)","Tennis|Tennis|500 metres Freestyle, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
58,96,Tennis,Tennis,"1,200 metres Freestyle, Men (Olympic)","Tennis|Tennis|1,200 metres Freestyle, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
59,9,Art Competitions,Art Competitions,"Architecture, Open (Olympic)","Art Competitions|Art Competitions|Architecture, Open (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
60,96,Tennis,Tennis,Weightlifting,Tennis|Tennis|Weightlifting,REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
61,96,Tennis,Tennis,"Unlimited, Two Hands, Men (Olympic)","Tennis|Tennis|Unlimited, Two Hands, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
62,96,Tennis,Tennis,Wrestling,Tennis|Tennis|Wrestling,REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
63,96,Tennis,Tennis,"Unlimited Class, Greco-Roman, Men (Olympic)","Tennis|Tennis|Unlimited Class, Greco-Roman, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
64,96,Tennis,Tennis,Athletics,Tennis|Tennis|Athletics,REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
65,96,Tennis,Tennis,"Pole Vault, Men (Olympic)","Tennis|Tennis|Pole Vault, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
66,96,Tennis,Tennis,"Long Jump, Men (Olympic)","Tennis|Tennis|Long Jump, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
67,96,Tennis,Tennis,"Shot Put, Men (Olympic)","Tennis|Tennis|Shot Put, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
68,60,Modern Pentathlon,Modern Pentathlon,"Individual, Men (Olympic)","Modern Pentathlon|Modern Pentathlon|Individual, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
69,60,Modern Pentathlon,Modern Pentathlon,"Team, Men (Olympic)","Modern Pentathlon|Modern Pentathlon|Team, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
70,8,Archery,Archery,"Individual, Men (Olympic)","Archery|Archery|Individual, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
71,8,Archery,Archery,"Individual, Women (Olympic)","Archery|Archery|Individual, Women (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
72,8,Archery,Archery,"Team, Women (Olympic)","Archery|Archery|Team, Women (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
73,8,Archery,Archery,"Team, Men (Olympic)","Archery|Archery|Team, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
74,8,Archery,Archery,"Target Archery, 28 metres, Team, Men (Olympic)","Archery|Archery|Target Archery, 28 metres, Team, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
75,8,Archery,Archery,"Target Archery, 33 metres, Team, Men (Olympic)","Archery|Archery|Target Archery, 33 metres, Team, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
76,8,Archery,Archery,"Target Archery, 50 metres, Team, Men (Olympic)","Archery|Archery|Target Archery, 50 metres, Team, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
77,8,Archery,Archery,"Pole Archery, Small Birds, Individual, Men (Olympic)","Archery|Archery|Pole Archery, Small Birds, Individual, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
78,8,Archery,Archery,"Pole Archery, Large Birds, Individual, Men (Olympic)","Archery|Archery|Pole Archery, Large Birds, Individual, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
79,8,Archery,Archery,"Pole Archery, Small Birds, Team, Men (Olympic)","Archery|Archery|Pole Archery, Small Birds, Team, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
80,8,Archery,Archery,"Pole Archery, Large Birds, Team, Men (Olympic)","Archery|Archery|Pole Archery, Large Birds, Team, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
81,8,Archery,Archery,"Sur La Perche À La Herse, Men (Olympic)","Archery|Archery|Sur La Perche À La Herse, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
82,8,Archery,Archery,"Au Chapelet, 33 metres, Men (Olympic)","Archery|Archery|Au Chapelet, 33 metres, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
83,8,Archery,Archery,"Au Chapelet, 50 metres, Men (Olympic)","Archery|Archery|Au Chapelet, 50 metres, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
84,8,Archery,Archery,"Au Cordon Doré, 33 metres, Men (Olympic)","Archery|Archery|Au Cordon Doré, 33 metres, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
85,8,Archery,Archery,"Au Cordon Doré, 50 metres, Men (Olympic)","Archery|Archery|Au Cordon Doré, 50 metres, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
86,8,Archery,Archery,"Championnat Du Monde, Men (Olympic)","Archery|Archery|Championnat Du Monde, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
87,8,Archery,Archery,"Target Archery, 28 metres, Individual, Men (Olympic)","Archery|Archery|Target Archery, 28 metres, Individual, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
88,8,Archery,Archery,"Target Archery, 33 metres, Individual, Men (Olympic)","Archery|Archery|Target Archery, 33 metres, Individual, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
89,8,Archery,Archery,"Target Archery, 50 metres, Individual, Men (Olympic)","Archery|Archery|Target Archery, 50 metres, Individual, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
90,8,Archery,Archery,"Continental Style, Men (Olympic)","Archery|Archery|Continental Style, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
91,8,Archery,Archery,"Double York Round, Men (Olympic)","Archery|Archery|Double York Round, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
92,8,Archery,Archery,"Sur La Perche À La Pyramide, Men (Olympic)","Archery|Archery|Sur La Perche À La Pyramide, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
93,8,Archery,Archery,"French Championship, Individual, Men (Olympic (non-medal))","Archery|Archery|French Championship, Individual, Men (Olympic (non-medal))",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
94,8,Archery,Archery,"Double National Round, Women (Olympic)","Archery|Archery|Double National Round, Women (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
95,10,Athletics,Athletics,"1,500 metres, Men (Olympic)","Athletics|Athletics|1,500 metres, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
96,10,Athletics,Athletics,"Marathon, Men (Olympic)","Athletics|Athletics|Marathon, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
97,12,Badminton,Badminton,"Doubles, Women (Olympic (non-medal))","Badminton|Badminton|Doubles, Women (Olympic (non-medal))",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
98,12,Badminton,Badminton,"Doubles, Men (Olympic (non-medal))","Badminton|Badminton|Doubles, Men (Olympic (non-medal))",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
99,12,Badminton,Badminton,"Singles, Women (Olympic (non-medal))","Badminton|Badminton|Singles, Women (Olympic (non-medal))",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
100,12,Badminton,Badminton,"Doubles, Mixed (Olympic (non-medal))","Badminton|Badminton|Doubles, Mixed (Olympic (non-medal))",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
101,22,Boxing,Boxing,"Welterweight, Men (Olympic)","Boxing|Boxing|Welterweight, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
102,22,Boxing,Boxing,"Light-Heavyweight, Men (Olympic)","Boxing|Boxing|Light-Heavyweight, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
103,22,Boxing,Boxing,"Featherweight, Men (Olympic)","Boxing|Boxing|Featherweight, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
104,22,Boxing,Boxing,"Light-Welterweight, Men (Olympic)","Boxing|Boxing|Light-Welterweight, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
105,22,Boxing,Boxing,"Flyweight, Men (Olympic)","Boxing|Boxing|Flyweight, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
106,22,Boxing,Boxing,"Lightweight, Men (Olympic)","Boxing|Boxing|Lightweight, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
107,22,Boxing,Boxing,"Heavyweight, Men (Olympic)","Boxing|Boxing|Heavyweight, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
108,22,Boxing,Boxing,"Bantamweight, Men (Olympic)","Boxing|Boxing|Bantamweight, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
109,22,Boxing,Boxing,"Light-Flyweight, Men (Olympic)","Boxing|Boxing|Light-Flyweight, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
110,22,Boxing,Boxing,"Middleweight, Men (Olympic)","Boxing|Boxing|Middleweight, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
111,22,Boxing,Boxing,"Light-Middleweight, Men (Olympic)","Boxing|Boxing|Light-Middleweight, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
112,22,Boxing,Boxing,"Super-Heavyweight, Men (Olympic)","Boxing|Boxing|Super-Heavyweight, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
113,15,Baseball/Softball,Softball,"Softball, Women (Olympic)","Baseball/Softball|Softball|Softball, Women (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
114,14,Baseball/Softball,Baseball,"Baseball, Men (Olympic)","Baseball/Softball|Baseball|Baseball, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
115,14,Baseball/Softball,Baseball,"Baseball, Men (Olympic (non-medal))","Baseball/Softball|Baseball|Baseball, Men (Olympic (non-medal))",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
116,8,Archery,Archery,"Team, Mixed (Olympic)","Archery|Archery|Team, Mixed (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
117,8,Archery,Archery,"Double Columbia Round, Women (Olympic)","Archery|Archery|Double Columbia Round, Women (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
118,8,Archery,Archery,"Team Round, Women (Olympic)","Archery|Archery|Team Round, Women (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
119,8,Archery,Archery,"Flight Shooting, Women (Olympic (non-medal))","Archery|Archery|Flight Shooting, Women (Olympic (non-medal))",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
120,8,Archery,Archery,"Double American Round, Men (Olympic)","Archery|Archery|Double American Round, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
121,8,Archery,Archery,"Team Round, Men (Olympic)","Archery|Archery|Team Round, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
122,8,Archery,Archery,"Flight Shooting, Men (Olympic (non-medal))","Archery|Archery|Flight Shooting, Men (Olympic (non-medal))",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
123,77,Sailing,Sailing,"8 metres, Open (Olympic)","Sailing|Sailing|8 metres, Open (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
124,77,Sailing,Sailing,Tennis,Sailing|Sailing|Tennis,REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
125,77,Sailing,Sailing,"Singles, Men (Olympic)","Sailing|Sailing|Singles, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
126,77,Sailing,Sailing,"Doubles, Mixed (Olympic)","Sailing|Sailing|Doubles, Mixed (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
127,77,Sailing,Sailing,"Doubles, Men (Olympic)","Sailing|Sailing|Doubles, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
128,77,Sailing,Sailing,"Singles, Covered Courts, Men (Olympic)","Sailing|Sailing|Singles, Covered Courts, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
129,77,Sailing,Sailing,"Doubles, Covered Courts, Men (Olympic)","Sailing|Sailing|Doubles, Covered Courts, Men (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
130,9,Art Competitions,Art Competitions,"Painting, Unknown Event, Open (Olympic)","Art Competitions|Art Competitions|Painting, Unknown Event, Open (Olympic)",REVIEW_EVENT,Semantic event key retained; no claim of row-by-row official extraction.,IOC Olympic results/programmes
