id_evento_origen,nombre_origen,id_evento_canonico,nombre_canonico,componente_evento,estado,razon
16,"Doubles, Men (Intercalated)",16,"Doubles, Men (Intercalated)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
17,"Doubles, Covered Courts, Mixed (Olympic)",17,"Doubles, Covered Courts, Mixed (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
18,"Singles, Covered Courts, Men (Olympic)",18,"Singles, Covered Courts, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
19,"Singles, Men (Olympic (non-medal))",19,"Singles, Men (Olympic (non-medal))",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
20,"Doubles, Handicap, Mixed (Olympic (non-medal))",20,"Doubles, Handicap, Mixed (Olympic (non-medal))",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
21,"Doubles, Covered Courts, Men (Olympic)",21,"Doubles, Covered Courts, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
22,Polo,22,Polo,,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
23,"Polo, Men (Olympic (non-medal))",23,"Polo, Men (Olympic (non-medal))",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
24,"Singles, Men (Olympic)",24,"Singles, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
25,"Singles, Covered Courts, Women (Olympic)",25,"Singles, Covered Courts, Women (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
26,"Singles, Women (Olympic)",26,"Singles, Women (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
27,"Doubles, Women (Olympic)",27,"Doubles, Women (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
28,"Doubles, Women (Olympic)",28,"Doubles, Women (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
29,"Doubles, Mixed (Olympic)",29,"Doubles, Mixed (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
30,"Singles, Handicap, Women (Olympic (non-medal))",30,"Singles, Handicap, Women (Olympic (non-medal))",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
31,"Singles, Women (Olympic)",31,"Singles, Women (Olympic)",EV500011,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
32,"Doubles, Women (Olympic)",32,"Doubles, Women (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
33,"Singles, Women (Olympic)",33,"Singles, Women (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
34,"Doubles, Men (Olympic)",34,"Doubles, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
35,"Singles, Men (Olympic (non-medal))",35,"Singles, Men (Olympic (non-medal))",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
36,"Singles, Women (Olympic (non-medal))",36,"Singles, Women (Olympic (non-medal))",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
37,"Team, Women (Olympic)",37,"Team, Women (Olympic)",EV500014,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
38,"Doubles, Men (Olympic (non-medal))",38,"Doubles, Men (Olympic (non-medal))",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
39,"Hockey, Men (Olympic)",39,"Hockey, Men (Olympic)",EV500015,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
40,Tennis,40,Tennis,,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
41,"Singles, Men (Olympic)",41,"Singles, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
42,"Doubles, Men (Olympic)",42,"Doubles, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
43,"100 metres, Men (Olympic)",43,"100 metres, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
44,"400 metres, Men (Olympic)",44,"400 metres, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
45,"800 metres, Men (Olympic)",45,"800 metres, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
46,"110 metres Hurdles, Men (Olympic)",46,"110 metres Hurdles, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
47,"High Jump, Men (Olympic)",47,"High Jump, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
48,"Pole Vault, Men (Olympic)",48,"Pole Vault, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
49,"Long Jump, Men (Olympic)",49,"Long Jump, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
50,"Triple Jump, Men (Olympic)",50,"Triple Jump, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
51,Tennis,51,Tennis,,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
52,"Singles, Men (Olympic)",52,"Singles, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
53,"Doubles, Men (Olympic)",53,"Doubles, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
54,"Team, Men (Olympic)",54,"Team, Men (Olympic)",EV500020,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
55,Swimming (Aquatics),55,Swimming (Aquatics),,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
56,"100 metres Freestyle, Men (Olympic)",56,"100 metres Freestyle, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
57,"500 metres Freestyle, Men (Olympic)",57,"500 metres Freestyle, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
58,"1,200 metres Freestyle, Men (Olympic)",58,"1,200 metres Freestyle, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
59,"Architecture, Open (Olympic)",59,"Architecture, Open (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
60,Weightlifting,60,Weightlifting,,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
61,"Unlimited, Two Hands, Men (Olympic)",61,"Unlimited, Two Hands, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
62,Wrestling,62,Wrestling,,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
63,"Unlimited Class, Greco-Roman, Men (Olympic)",63,"Unlimited Class, Greco-Roman, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
64,Athletics,64,Athletics,,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
65,"Pole Vault, Men (Olympic)",65,"Pole Vault, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
66,"Long Jump, Men (Olympic)",66,"Long Jump, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
67,"Shot Put, Men (Olympic)",67,"Shot Put, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
68,"Individual, Men (Olympic)",68,"Individual, Men (Olympic)",EV500021,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
69,"Team, Men (Olympic)",69,"Team, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
70,"Individual, Men (Olympic)",70,"Individual, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
71,"Individual, Women (Olympic)",71,"Individual, Women (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
72,"Team, Women (Olympic)",72,"Team, Women (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
73,"Team, Men (Olympic)",73,"Team, Men (Olympic)",EV500025,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
74,"Target Archery, 28 metres, Team, Men (Olympic)",74,"Target Archery, 28 metres, Team, Men (Olympic)",EV500026,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
75,"Target Archery, 33 metres, Team, Men (Olympic)",75,"Target Archery, 33 metres, Team, Men (Olympic)",EV500027,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
76,"Target Archery, 50 metres, Team, Men (Olympic)",76,"Target Archery, 50 metres, Team, Men (Olympic)",EV500028,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
77,"Pole Archery, Small Birds, Individual, Men (Olympic)",77,"Pole Archery, Small Birds, Individual, Men (Olympic)",EV500029,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
78,"Pole Archery, Large Birds, Individual, Men (Olympic)",78,"Pole Archery, Large Birds, Individual, Men (Olympic)",EV500030,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
79,"Pole Archery, Small Birds, Team, Men (Olympic)",79,"Pole Archery, Small Birds, Team, Men (Olympic)",EV500031,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
80,"Pole Archery, Large Birds, Team, Men (Olympic)",80,"Pole Archery, Large Birds, Team, Men (Olympic)",EV500032,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
81,"Sur La Perche À La Herse, Men (Olympic)",81,"Sur La Perche À La Herse, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
82,"Au Chapelet, 33 metres, Men (Olympic)",82,"Au Chapelet, 33 metres, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
83,"Au Chapelet, 50 metres, Men (Olympic)",83,"Au Chapelet, 50 metres, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
84,"Au Cordon Doré, 33 metres, Men (Olympic)",84,"Au Cordon Doré, 33 metres, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
85,"Au Cordon Doré, 50 metres, Men (Olympic)",85,"Au Cordon Doré, 50 metres, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
86,"Championnat Du Monde, Men (Olympic)",86,"Championnat Du Monde, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
87,"Target Archery, 28 metres, Individual, Men (Olympic)",87,"Target Archery, 28 metres, Individual, Men (Olympic)",EV500033,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
88,"Target Archery, 33 metres, Individual, Men (Olympic)",88,"Target Archery, 33 metres, Individual, Men (Olympic)",EV500034,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
89,"Target Archery, 50 metres, Individual, Men (Olympic)",89,"Target Archery, 50 metres, Individual, Men (Olympic)",EV500035,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
90,"Continental Style, Men (Olympic)",90,"Continental Style, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
91,"Double York Round, Men (Olympic)",91,"Double York Round, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
92,"Sur La Perche À La Pyramide, Men (Olympic)",92,"Sur La Perche À La Pyramide, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
93,"French Championship, Individual, Men (Olympic (non-medal))",93,"French Championship, Individual, Men (Olympic (non-medal))",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
94,"Double National Round, Women (Olympic)",94,"Double National Round, Women (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
95,"1,500 metres, Men (Olympic)",95,"1,500 metres, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
96,"Marathon, Men (Olympic)",96,"Marathon, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
97,"Doubles, Women (Olympic (non-medal))",97,"Doubles, Women (Olympic (non-medal))",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
98,"Doubles, Men (Olympic (non-medal))",98,"Doubles, Men (Olympic (non-medal))",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
99,"Singles, Women (Olympic (non-medal))",99,"Singles, Women (Olympic (non-medal))",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
100,"Doubles, Mixed (Olympic (non-medal))",100,"Doubles, Mixed (Olympic (non-medal))",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
101,"Welterweight, Men (Olympic)",101,"Welterweight, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
102,"Light-Heavyweight, Men (Olympic)",102,"Light-Heavyweight, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
103,"Featherweight, Men (Olympic)",103,"Featherweight, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
104,"Light-Welterweight, Men (Olympic)",104,"Light-Welterweight, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
105,"Flyweight, Men (Olympic)",105,"Flyweight, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
106,"Lightweight, Men (Olympic)",106,"Lightweight, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
107,"Heavyweight, Men (Olympic)",107,"Heavyweight, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
108,"Bantamweight, Men (Olympic)",108,"Bantamweight, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
109,"Light-Flyweight, Men (Olympic)",109,"Light-Flyweight, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
110,"Middleweight, Men (Olympic)",110,"Middleweight, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
111,"Light-Middleweight, Men (Olympic)",111,"Light-Middleweight, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
112,"Super-Heavyweight, Men (Olympic)",112,"Super-Heavyweight, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
113,"Softball, Women (Olympic)",113,"Softball, Women (Olympic)",EV500037,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
114,"Baseball, Men (Olympic)",114,"Baseball, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
115,"Baseball, Men (Olympic (non-medal))",115,"Baseball, Men (Olympic (non-medal))",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
116,"Team, Mixed (Olympic)",116,"Team, Mixed (Olympic)",EV500039,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
117,"Double Columbia Round, Women (Olympic)",117,"Double Columbia Round, Women (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
118,"Team Round, Women (Olympic)",118,"Team Round, Women (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
119,"Flight Shooting, Women (Olympic (non-medal))",119,"Flight Shooting, Women (Olympic (non-medal))",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
120,"Double American Round, Men (Olympic)",120,"Double American Round, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
121,"Team Round, Men (Olympic)",121,"Team Round, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
122,"Flight Shooting, Men (Olympic (non-medal))",122,"Flight Shooting, Men (Olympic (non-medal))",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
123,"8 metres, Open (Olympic)",123,"8 metres, Open (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
124,Tennis,124,Tennis,,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
125,"Singles, Men (Olympic)",125,"Singles, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
126,"Doubles, Mixed (Olympic)",126,"Doubles, Mixed (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
127,"Doubles, Men (Olympic)",127,"Doubles, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
128,"Singles, Covered Courts, Men (Olympic)",128,"Singles, Covered Courts, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
129,"Doubles, Covered Courts, Men (Olympic)",129,"Doubles, Covered Courts, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
130,"Painting, Unknown Event, Open (Olympic)",130,"Painting, Unknown Event, Open (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
131,"Individual, Men (Olympic)",131,"Individual, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
132,"Individual, Men (Olympic (non-medal))",132,"Individual, Men (Olympic (non-medal))",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
133,Tennis,133,Tennis,,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
134,"Doubles, Men (Olympic)",134,"Doubles, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
135,"Team, Men (Olympic)",135,"Team, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
136,"Team, Men (Olympic (non-medal))",136,"Team, Men (Olympic (non-medal))",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
137,"Singles, Men (Olympic)",137,"Singles, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
138,"Singles, Men (Olympic (non-medal))",138,"Singles, Men (Olympic (non-medal))",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
139,"Doubles, Men (Olympic (non-medal))",139,"Doubles, Men (Olympic (non-medal))",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
140,"Individual, Handicap, Men (Olympic (non-medal))",140,"Individual, Handicap, Men (Olympic (non-medal))",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
141,"Doubles, Mixed (Olympic)",141,"Doubles, Mixed (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
142,"Doubles, Handicap, Mixed (Olympic (non-medal))",142,"Doubles, Handicap, Mixed (Olympic (non-medal))",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
143,"Doubles, Handicap, Men (Olympic (non-medal))",143,"Doubles, Handicap, Men (Olympic (non-medal))",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
144,"Singles, Handicap, Men (Olympic (non-medal))",144,"Singles, Handicap, Men (Olympic (non-medal))",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
145,"Singles, Men (Olympic)",145,"Singles, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
146,"Long Jump, Men (Olympic (non-medal))",146,"Long Jump, Men (Olympic (non-medal))",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
147,"Long Jump, Handicap, Men (Olympic (non-medal))",147,"Long Jump, Handicap, Men (Olympic (non-medal))",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
148,Golf,148,Golf,,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
149,"Individual, Men (Olympic)",149,"Individual, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
150,"Basketball, Men (Olympic)",150,"Basketball, Men (Olympic)",EV500040,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
151,"Road Race, Individual, Men (Olympic)",151,"Road Race, Individual, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
152,"Basketball, Women (Olympic)",152,"Basketball, Women (Olympic)",EV500041,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
153,"Triple Jump, Women (Olympic)",153,"Triple Jump, Women (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
154,"Handball, Women (Olympic)",154,"Handball, Women (Olympic)",EV500043,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
155,"Australian Rules Football, Men (Olympic (non-medal))",155,"Australian Rules Football, Men (Olympic (non-medal))",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
156,"One Person Dinghy, Open (Olympic)",156,"One Person Dinghy, Open (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
157,"Decathlon, Men (Olympic)",157,"Decathlon, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
158,"Four, Men (Olympic)",158,"Four, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
159,Football (Football),159,Football (Football),,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
160,"Football, Men (Olympic)",160,"Football, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
161,Athletics,161,Athletics,,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
162,"100 yards, Men (Olympic (non-medal))",162,"100 yards, Men (Olympic (non-medal))",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
163,"440 yards, Men (Olympic (non-medal))",163,"440 yards, Men (Olympic (non-medal))",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
164,"100 yards, Handicap, Men (Olympic (non-medal))",164,"100 yards, Handicap, Men (Olympic (non-medal))",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
165,"220 yards, Handicap, Men (Olympic (non-medal))",165,"220 yards, Handicap, Men (Olympic (non-medal))",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
166,"440 yards, Handicap, Men (Olympic (non-medal))",166,"440 yards, Handicap, Men (Olympic (non-medal))",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
167,"Kayak Doubles, 500 metres, Women (Olympic)",167,"Kayak Doubles, 500 metres, Women (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
168,"Kayak Singles, 500 metres, Women (Olympic)",168,"Kayak Singles, 500 metres, Women (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
169,"Kayak Doubles, 500 metres, Men (Olympic)",169,"Kayak Doubles, 500 metres, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
170,"Kayak Fours, 1,000 metres, Men (Olympic)",170,"Kayak Fours, 1,000 metres, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
171,"Kayak Singles, 500 metres, Men (Olympic)",171,"Kayak Singles, 500 metres, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
172,"Kayak Doubles, 1,000 metres, Men (Olympic)",172,"Kayak Doubles, 1,000 metres, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
173,"Kayak Singles, 1,000 metres, Men (Olympic)",173,"Kayak Singles, 1,000 metres, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
174,"Kayak Singles, Slalom, Men (Olympic)",174,"Kayak Singles, Slalom, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
175,"Kayak Fours, 500 metres, Women (Olympic)",175,"Kayak Fours, 500 metres, Women (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
176,"Kayak Singles, Slalom, Women (Olympic)",176,"Kayak Singles, Slalom, Women (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
177,"Kayak Singles, 10,000 metres, Men (Olympic)",177,"Kayak Singles, 10,000 metres, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
178,"Canadian Singles, Slalom, Men (Olympic)",178,"Canadian Singles, Slalom, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
179,Canoe Marathon (Canoeing),179,Canoe Marathon (Canoeing),,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
180,"Kayak Doubles, 10,000 metres, Men (Olympic)",180,"Kayak Doubles, 10,000 metres, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
181,"Kayak Relay, 4 × 500 metres, Men (Olympic)",181,"Kayak Relay, 4 × 500 metres, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
182,"Canadian Doubles, Slalom, Men (Olympic)",182,"Canadian Doubles, Slalom, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
183,"Canadian Singles, 1,000 metres, Men (Olympic)",183,"Canadian Singles, 1,000 metres, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
184,"Canadian Singles, 10,000 metres, Men (Olympic)",184,"Canadian Singles, 10,000 metres, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
185,"Canadian Doubles, 1,000 metres, Men (Olympic)",185,"Canadian Doubles, 1,000 metres, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
186,"Canadian Doubles, 10,000 metres, Men (Olympic)",186,"Canadian Doubles, 10,000 metres, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
187,"Folding Kayak Doubles, 10,000 metres, Men (Olympic)",187,"Folding Kayak Doubles, 10,000 metres, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
188,"Folding Kayak Singles, 10,000 metres, Men (Olympic)",188,"Folding Kayak Singles, 10,000 metres, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
189,"Kayak Doubles, 10,000 metres, Men (Olympic)",189,"Kayak Doubles, 10,000 metres, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
190,"Kayak Singles, 10,000 metres, Men (Olympic)",190,"Kayak Singles, 10,000 metres, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
191,"Folding Kayak Singles, 10,000 metres, Men (Olympic)",191,"Folding Kayak Singles, 10,000 metres, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
192,"Folding Kayak Doubles, 10,000 metres, Men (Olympic)",192,"Folding Kayak Doubles, 10,000 metres, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
193,"Canadian Singles, 500 metres, Men (Olympic)",193,"Canadian Singles, 500 metres, Men (Olympic)",,UNCHANGED,No remapeado; componente en revisión o sin alias seguro
